"file_name","genomewide_pi","genomewide_h","depth","date","cdc_id","drop"
"/home/dthill/seq-diversity/data/genomewide_pi//20221228NY119026689A.tsv",0.00460895158398525,0.00810359899005245,1672.23296446063,20221228,"NY119026689A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230101NY119108324A.tsv",0.00482274959705333,0.00871831136008265,2263.82804518299,20230101,"NY119108324A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230102NY059026859A.tsv",0.00473100268921123,0.00856640431187245,2737.56082891637,20230102,"NY059026859A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230102NY119026697A.tsv",0.00328624609846159,0.00581666779569172,1021.87837705413,20230102,"NY119026697A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230102NY119026701A.tsv",0.00309776565416975,0.00511087595675774,459.142163820041,20230102,"NY119026701A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230102NY119026719A.tsv",0.00386340592925168,0.00683872470556304,1079.06134118264,20230102,"NY119026719A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230102NY119100803A.tsv",0.00443711381129538,0.00822458366091385,2343.54852898408,20230102,"NY119100803A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230103NY007024414B.tsv",0.00383442884224292,0.00668325817652573,1108.19664071667,20230103,"NY007024414B","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230103NY007024414C.tsv",0.00328715781028673,0.00554641859350715,659.778747773954,20230103,"NY007024414C","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230103NY019023949A.tsv",0.00239771533034492,0.00380936694652014,124.592882881381,20230103,"NY019023949A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230103NY021022039A.tsv",0.00249882996608471,0.00418734414306151,335.823956829484,20230103,"NY021022039A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230103NY043036528A.tsv",0.00575848100391299,0.00983848748007634,432.147142692151,20230103,"NY043036528A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230103NY051024384A.tsv",0.00213826495731073,0.00366130733722429,551.015971047477,20230103,"NY051024384A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230103NY051030635A.tsv",0.0028028687149345,0.00460809459759263,404.628107144496,20230103,"NY051030635A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230103NY053028525A.tsv",0.00123621407439448,0.00200318277727341,141.845376787764,20230103,"NY053028525A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230103NY055021610A.tsv",0.00267329793672049,0.00442127512058006,633.018852370815,20230103,"NY055021610A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230103NY055028339A.tsv",0.00280695916001419,0.00488163933798821,882.483894267597,20230103,"NY055028339A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230103NY059023523A.tsv",0.00230095735398035,0.00370269285020481,620.915684544713,20230103,"NY059023523A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230103NY059026778A.tsv",0.00490856084353463,0.00864021909714449,1887.05412606607,20230103,"NY059026778A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230103NY059026999A.tsv",0.00526189675777953,0.0096093883789653,2657.54179185788,20230103,"NY059026999A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230103NY065030864A.tsv",0.00389393863158752,0.00672357209940198,808.013357582514,20230103,"NY065030864A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230103NY071023680A.tsv",0.00338260745372905,0.00601517866040008,1899.24949086926,20230103,"NY071023680A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230103NY071024422A.tsv",0.00363095162489781,0.00643023066525712,1845.67934372052,20230103,"NY071024422A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230103NY071026310A.tsv",0.0032957317684184,0.00599439379235871,1917.78861188162,20230103,"NY071026310A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230103NY071026328A.tsv",0.00354184348390288,0.00618541176335491,1391.79061335127,20230103,"NY071026328A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230103NY071031518A.tsv",0.00273157045581372,0.00447320107372265,255.810750508222,20230103,"NY071031518A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230103NY087022748A.tsv",0.00351008323858428,0.00612153156390918,542.578988893938,20230103,"NY087022748A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230103NY087031895A.tsv",0.00405031809168349,0.00710864570688881,890.535913014187,20230103,"NY087031895A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230103NY093020516A.tsv",0.00327455002153679,0.00543558748449204,558.557369690153,20230103,"NY093020516A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230103NY101021431A.tsv",0.00317444942573091,0.00543894907983623,1082.90304914619,20230103,"NY101021431A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230103NY101023906A.tsv",0.00233729637537031,0.00386371361531189,352.422811843261,20230103,"NY101023906A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230103NY101025721A.tsv",0.00310530896766497,0.00530055836895687,866.179944127117,20230103,"NY101025721A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230103NY105030074A.tsv",0.00314025676067059,0.0058175140912404,2424.6036494919,20230103,"NY105030074A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230103NY111029351A.tsv",0.0032696942678902,0.00573419454345616,1463.37856554888,20230103,"NY111029351A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230103NY113029050A.tsv",0.00397564274394854,0.00706962743508352,1141.95425311968,20230103,"NY113029050A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230103NY117029475A.tsv",0.00237051708621234,0.00435791618095957,2066.18380021814,20230103,"NY117029475A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230103NY119026786A.tsv",0.00209039146037889,0.0036169190677205,771.767797591283,20230103,"NY119026786A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230104NY001026875A.tsv",0.00341064652880415,0.005891691201971,1057.08212007304,20230104,"NY001026875A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230104NY017021423A.tsv",0.00178199842740466,0.00295073415585504,316.016322004422,20230104,"NY017021423A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230104NY027026255A.tsv",0.00474817740700126,0.00822986129122545,1100.62612501429,20230104,"NY027026255A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230104NY031022187A.tsv",0.00334312343708459,0.00613434134194354,2267.40040711272,20230104,"NY031022187A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230104NY033029939A.tsv",0.00376364539325287,0.00666849196375476,1106.61910125311,20230104,"NY033029939A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230104NY041026484A.tsv",0.00234508506660694,0.00396227214116011,328.811424894898,20230104,"NY041026484A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230104NY055028231A.tsv",0.00311267999565924,0.00543161732425683,1400.98697766436,20230104,"NY055028231A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230104NY057020290A.tsv",0.00285880438943858,0.00465930995514172,243.746144365524,20230104,"NY057020290A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230104NY059026450A.tsv",0.00443303674818644,0.00793774869170909,968.825151004646,20230104,"NY059026450A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230104NY059026859A.tsv",0.00470478046561719,0.00849496226019528,1849.95703270743,20230104,"NY059026859A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230104NY071026522A.tsv",0.00343459688422368,0.00614107675540116,2112.9758379908,20230104,"NY071026522A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230104NY079031356A.tsv",0.00445614710341976,0.00790423198326718,1568.35405395404,20230104,"NY079031356A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230104NY083087971A.tsv",0.00386704744861528,0.00684059592799715,1322.13273340641,20230104,"NY083087971A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230104NY087028533A.tsv",0.00467968479942642,0.0086657915417422,3190.04219179091,20230104,"NY087028533A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230104NY087270598A.tsv",0.00417826313178851,0.00759386376750906,1550.47702729558,20230104,"NY087270598A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230104NY091028240A.tsv",0.00354980538346025,0.00622306898584266,1352.56024451881,20230104,"NY091028240A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230104NY095024201A.tsv",0.0031434654633488,0.00548912467959076,855.935700836625,20230104,"NY095024201A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230104NY103020061A.tsv",0.00368194140428822,0.00640180857678896,488.133884105787,20230104,"NY103020061A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230104NY103104809A.tsv",0.0023566687495425,0.00378296574386376,398.369992840434,20230104,"NY103104809A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230104NY105022454A.tsv",0.00367922701271409,0.00638565178683822,471.307531407367,20230104,"NY105022454A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230104NY107029262A.tsv",0.00311455322190794,0.00512237466911204,322.411175747358,20230104,"NY107029262A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230104NY109026638A.tsv",0.00323775555043897,0.00551077633474056,459.317053169222,20230104,"NY109026638A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230104NY111029351A.tsv",0.00380719121509723,0.00657707825989263,1359.1805754569,20230104,"NY111029351A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230104NY111030082A.tsv",0.00307454314807296,0.00508041287562612,521.169098427936,20230104,"NY111030082A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230104NY119026689A.tsv",0.00320016814143647,0.00579019868410702,2065.9677120286,20230104,"NY119026689A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230104NY119026697A.tsv",0.00342551986520246,0.00619876624621652,2174.34491764522,20230104,"NY119026697A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230104NY119026719A.tsv",0.00269955182869708,0.00482556714186744,817.038370686448,20230104,"NY119026719A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230104NY119108324A.tsv",0.00331653256717756,0.00618234951444044,2462.47094277158,20230104,"NY119108324A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230104NY123029726A.tsv",0.00284352463585774,0.00503637600365714,957.045757971654,20230104,"NY123029726A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230105NY025029271A.tsv",0.00378880786358813,0.0068475375525462,1933.41018983003,20230105,"NY025029271A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230105NY039020389A.tsv",0.00393591258715831,0.00695688017889937,1807.41205008531,20230105,"NY039020389A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230105NY053026956A.tsv",0.00403029502150861,0.00710022401963944,1160.27619580495,20230105,"NY053026956A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230105NY055021610A.tsv",0.00118510143947196,0.0018389391030295,126.187199716797,20230105,"NY055021610A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230105NY059026999A.tsv",0.0039772451418884,0.00696512983535484,879.948858899077,20230105,"NY059026999A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230105NY065025780B.tsv",0.00396894960468623,0.00711498914761191,2064.0324849078,20230105,"NY065025780B","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230105NY065025780C.tsv",0.00365580656906802,0.00652191766997738,1813.59178374724,20230105,"NY065025780C","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230105NY071026310A.tsv",0.00353004883681875,0.00656205584813171,2918.20233247393,20230105,"NY071026310A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230105NY071026328A.tsv",0.00480133230579716,0.00919719477817044,4132.02308471151,20230105,"NY071026328A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230105NY071027901A.tsv",0.00338930349174419,0.00616796564502119,1648.06498062041,20230105,"NY071027901A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230105NY071031518A.tsv",0.00316684817562923,0.00544243294579578,880.460772786616,20230105,"NY071031518A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230105NY077031151A.tsv",0.0044142379193516,0.00785754643060064,2100.35963442234,20230105,"NY077031151A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230105NY093020516A.tsv",0.0026017575336243,0.00417280509924028,297.591044736136,20230105,"NY093020516A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230105NY097271942A.tsv",0.00268081859067918,0.00456503057215623,787.634032624286,20230105,"NY097271942A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230105NY099033308A.tsv",0.00288502686814876,0.00518219269509117,1403.89656824839,20230105,"NY099033308A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230105NY101021431A.tsv",0.00323465586038715,0.00575066481786594,3794.40420116592,20230105,"NY101021431A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230105NY103021750A.tsv",0.00423620622841165,0.00773505274241934,1955.60061427351,20230105,"NY103021750A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230105NY103079324A.tsv",0.00484044070866349,0.00869081359241544,1576.64234837979,20230105,"NY103079324A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230105NY103104809A.tsv",0.00496807392717775,0.00899554116761945,2493.64154566691,20230105,"NY103104809A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230108NY055028339A.tsv",0.00211033269158423,0.00338589960346939,182.059965289552,20230108,"NY055028339A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230108NY067027596A.tsv",0.00205728113372604,0.00307105594913026,75.8437580928266,20230108,"NY067027596A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230108NY067027618A.tsv",0.00220414987799673,0.00329340407303011,87.9650616023058,20230108,"NY067027618A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230108NY067027723A.tsv",0.00135173764995192,0.00189354205839064,37.8165708542014,20230108,"NY067027723A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230108NY067030317A.tsv",0.0016036686901024,0.00229262573017913,47.2402541805927,20230108,"NY067030317A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230108NY119026689A.tsv",0.00294171784250421,0.00524869722416977,1051.56719247929,20230108,"NY119026689A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230108NY119026697A.tsv",0.00343951848603259,0.00585797069732223,769.856335169175,20230108,"NY119026697A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230108NY119026701A.tsv",0.0029914509075292,0.00528129018962301,863.854644039792,20230108,"NY119026701A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230108NY119026719A.tsv",0.00232804852273932,0.00388966114089178,264.675469423696,20230108,"NY119026719A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230108NY119026786A.tsv",0.00261481578995148,0.00445520606857626,330.698411356349,20230108,"NY119026786A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230108NY119100803A.tsv",0.00298554905313017,0.00533291996069881,1097.25552709251,20230108,"NY119100803A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230108NY119108324A.tsv",0.00401726503549046,0.00723098955213907,2111.36155137903,20230108,"NY119108324A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230109NY001026875A.tsv",0.00358061262673004,0.00589078690147618,322.342078126135,20230109,"NY001026875A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230109NY035026042A.tsv",0.00291911793531304,0.00459509283759405,218.050779138651,20230109,"NY035026042A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230109NY043036528A.tsv",0.00360982648775303,0.00581092695728486,310.621795136719,20230109,"NY043036528A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230109NY055028231A.tsv",0.00251596700602482,0.00419397604007651,434.943808950308,20230109,"NY055028231A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230109NY059026450A.tsv",0.0047549384526899,0.00882701725105477,2199.64388236321,20230109,"NY059026450A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230109NY059026859A.tsv",0.00484238012822251,0.00874962922875014,2510.25685371257,20230109,"NY059026859A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230109NY059026999A.tsv",0.00442849530910583,0.00789556012832673,1966.27578617854,20230109,"NY059026999A","tsv"
"/home/dthill/seq-diversity/data/genomewide_pi//20230109NY087031895A.tsv",0.00211223549097714,0.00351235334511007,327.819757894988,20230109,"NY087031895A","tsv"
